テーブル名,パス,対象pt_date_key,読み込み結果,確認できたファイル形式,パーティション,元カラム数,pt_date_key付与後カラム数,代表パーティション件数,想定概要,サンプル参照行,カラムNo,カラム名,データ型,NULL許容,確認できる意味・役割,サンプル値,備考
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,58,siharai_syubetsu_grpindex,string,true,支払種別グループIndex候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,59,plswaon,string,true,PLS WAON関連ID候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,60,kokyaku_no_sunday,string,true,サンデー顧客番号候補,2694,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,61,nebiki_type,string,true,値引タイプ候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,62,barcode_torihiki_seq,string,true,バーコード取引連番候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,63,barcode_unique_id,string,true,バーコードユニークID候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,64,barcode,string,true,バーコード候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,65,kaiincode_free_syubetsu,string,true,会員コード自由種別候補,02,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,66,kaiincode_free,string,true,会員コード自由欄候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,67,coupon_kbn,string,true,クーポン区分候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,68,order_code,string,true,注文コード候補,2023102800200500457401763566,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,69,onetime_barcode,string,true,ワンタイムバーコード候補,43005700802538321091226946203315,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,70,order_time,string,true,注文日候補,2023-10-28,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,71,res_kaiincode,string,true,会員コード候補,4300783909188119,会員ID連携候補。
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,72,pos_version_no,string,true,POSバージョン番号,Pos_1.67.2,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,73,coupon_template_id,string,true,クーポンテンプレートID候補,,条件系テーブルではinteger/longが多いためJOIN時に型合わせが必要。
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,74,coupon_status,string,true,クーポン状態候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,75,coupon_flag,string,true,クーポンフラグ候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,76,coupon_type,string,true,クーポンタイプ候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,77,coupon_huyo_point,string,true,クーポン付与ポイント候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,78,blob_coupon_code,string,true,BLOBクーポンコード候補,,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,79,blob_order_time,string,true,BLOB注文日時候補,2023-10-28 00:20:05,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,80,data_update_date,"decimal(38,10)",true,データ更新日時候補,20231028014021.0000000000,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,81,dw_created_time,timestamp,true,DWH側作成日時,2025-03-05 06:01:53.564000,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,82,dw_updated_time,timestamp,true,DWH側更新日時,2025-03-05 06:01:53.564000,
ods_tbl_receipt_customer_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_customer_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,82,83,943255,レシートに紐づく支払、顧客、会員、バーコード、クーポン利用情報を保持する顧客・支払明細系データと想定されます。商品コードや売上金額の商品明細項目は持たず、receipt_item_detailとは役割が分かれます。,sample_row=5,83,pt_date_key,string,false,パーティション日付キー,20231028,パーティションパスから明示付与。
