テーブル名,パス,対象pt_date_key,読み込み結果,確認できたファイル形式,パーティション,元カラム数,pt_date_key付与後カラム数,代表パーティション件数,想定概要,サンプル参照行,カラムNo,カラム名,データ型,NULL許容,確認できる意味・役割,サンプル値,備考
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,63,ymd_time,string,true,年月日,2023-10-28,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,64,hms_time,string,true,時分秒,09:42:00,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,65,waribiki_kbn4,string,true,割引区分4候補,00,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,66,uri_kingaku_taxinc,string,true,税込売上金額候補,244,集計時は数値変換が必要。
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,67,uri_kingaku_taxexc,string,true,税抜売上金額候補,226,集計時は数値変換が必要。
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,68,tax_disp_kbn,string,true,税表示区分候補,,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,69,tax_type,string,true,税種別候補,0,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,70,tax_rate,string,true,税率,8,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,71,taxrate_change_kbn,string,true,税率変更区分候補,0,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,72,coupon_no,string,true,クーポン番号候補,62781937438990394470,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,73,coupon_template_id,string,true,クーポンテンプレートID候補,25092,条件系テーブルではinteger/longが多いためJOIN時に型合わせが必要。
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,74,coupon_status,string,true,クーポン状態候補,0,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,75,coupon_flag,string,true,クーポンフラグ候補,1,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,76,trade_type,string,true,取引タイプ候補,000,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,77,yokosasi_flg,string,true,横差しフラグ候補,0,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,78,data_update_date,"decimal(38,10)",true,データ更新日時候補,20231028104100.0000000000,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,79,dw_created_time,timestamp,true,DWH側作成日時,2025-03-05 06:07:40.126000,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,80,dw_updated_time,timestamp,true,DWH側更新日時,2025-03-05 06:07:40.126000,
ods_tbl_receipt_item_detail,dbfs:/Volumes/cdp_bi_poc/dmc/volume/ods.db/ods_tbl_receipt_item_detail/pt_date_key=20231028/,20231028,成功,Parquet,pt_date_key=20231028,80,81,3486856,レシートの商品明細単位データと想定されます。商品コード、商品名、数量、売上金額、税込・税抜金額、値引・割引、クーポン番号、クーポンテンプレートIDなどを保持します。,sample_row=1,81,pt_date_key,string,false,パーティション日付キー,20231028,パーティションパスから明示付与。
